wall_time_ns,elapsed_s,gpu_id,sm_active,sm_occupancy,tensor_active,fp32_active,fp16_active,fp64_active,dram_active,gpu_util_pct,fb_used_mib
1788255280259096582,87.700118,3,0.000,0.000,0.000,0.000,0.000,0.000,0.023,85,56140
1788255280259126217,87.700147,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255280461052246,87.902074,3,0.042,0.037,0.000,0.000,0.000,0.000,0.019,85,56140
1788255280461085128,87.902106,2,0.000,0.000,0.000,0.000,0.000,0.000,0.036,7,56816
1788255280663042542,88.104064,3,0.075,0.068,0.000,0.000,0.000,0.000,0.024,100,56140
1788255280663084296,88.104105,2,0.139,0.018,0.061,0.000,0.000,0.000,0.030,68,56816
1788255280865009384,88.306031,3,0.000,0.000,0.000,0.001,0.000,0.000,0.039,100,56176
1788255280865041526,88.306062,2,0.000,0.000,0.000,0.000,0.000,0.000,0.037,100,56816
1788255281066915494,88.507937,3,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56176
1788255281066943311,88.507964,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56816
1788255281268776197,88.709798,3,0.067,0.061,0.000,0.000,0.000,0.000,0.021,100,56176
1788255281268806083,88.709827,2,0.018,0.017,0.000,0.000,0.000,0.000,0.013,100,56816
1788255281470631426,88.911653,3,0.000,0.000,0.000,0.000,0.000,0.000,0.016,100,56176
1788255281470669997,88.911691,2,0.000,0.000,0.000,0.000,0.000,0.000,0.034,100,56816
1788255281672462540,89.113484,3,0.000,0.000,0.000,0.001,0.000,0.000,0.018,11,56176
1788255281672491296,89.113512,2,0.000,0.000,0.000,0.001,0.000,0.000,0.106,69,56816
1788255281874299572,89.315321,3,0.000,0.000,0.000,0.000,0.000,0.000,0.012,7,56176
1788255281874335702,89.315356,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,56816
1788255282076227785,89.517249,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,56176
1788255282076257258,89.517278,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,14,56816
1788255282299265622,89.740287,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56176
1788255282299296854,89.740318,2,0.000,0.000,0.000,0.000,0.000,0.000,0.042,100,56816
1788255282502042123,89.943064,3,0.083,0.013,0.041,0.000,0.000,0.000,0.054,5,56214
1788255282502082404,89.943103,2,0.117,0.015,0.049,0.000,0.000,0.000,0.075,28,56816
1788255282703645630,90.144667,3,0.093,0.015,0.046,0.000,0.000,0.000,0.043,10,56214
1788255282703671841,90.144693,2,0.117,0.015,0.049,0.000,0.000,0.000,0.075,2,56816
1788255282905157499,90.346179,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255282905181123,90.346202,2,0.000,0.000,0.000,0.000,0.000,0.000,0.007,100,56816
1788255283106665504,90.547687,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255283106687955,90.547709,2,0.064,0.059,0.000,0.000,0.000,0.000,0.032,100,56816
1788255283308106061,90.749127,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255283308130578,90.749151,2,0.021,0.019,0.000,0.000,0.000,0.000,0.030,100,56816
1788255283509697874,90.950719,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255283509726866,90.950748,2,0.000,0.000,0.000,0.003,0.000,0.000,0.044,18,56816
1788255283711209700,91.152231,3,0.172,0.156,0.000,0.000,0.000,0.000,0.078,2,56214
1788255283711236795,91.152258,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255283912683411,91.353705,3,0.000,0.000,0.000,0.000,0.000,0.000,0.029,75,56214
1788255283912707752,91.353729,2,0.000,0.000,0.000,0.000,0.000,0.000,0.005,65,56816
1788255284114228069,91.555249,3,0.211,0.029,0.126,0.000,0.000,0.000,0.042,28,56214
1788255284114253730,91.555274,2,0.040,0.036,0.000,0.000,0.000,0.000,0.044,84,56816
1788255284315803195,91.756825,3,0.087,0.012,0.052,0.000,0.000,0.000,0.086,8,56214
1788255284315832486,91.756853,2,0.047,0.005,0.016,0.001,0.000,0.000,0.058,12,56816
1788255284517448846,91.958470,3,0.000,0.000,0.000,0.003,0.000,0.000,0.034,15,56214
1788255284517478782,91.958500,2,0.000,0.000,0.000,0.001,0.000,0.000,0.012,3,56816
1788255284719437855,92.160459,3,0.057,0.008,0.034,0.001,0.000,0.000,0.069,15,56214
1788255284719472871,92.160494,2,0.112,0.011,0.038,0.000,0.000,0.000,0.058,10,56816
1788255284920918269,92.361940,3,0.000,0.000,0.000,0.000,0.000,0.000,0.034,8,56214
1788255284920957326,92.361978,2,0.000,0.000,0.000,0.000,0.000,0.000,0.009,87,56816
1788255285122946777,92.563968,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255285122986433,92.564007,2,0.070,0.064,0.000,0.000,0.000,0.000,0.059,100,56816
1788255285324426509,92.765448,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255285324457035,92.765478,2,0.070,0.064,0.000,0.000,0.000,0.000,0.042,100,56816
1788255285526259442,92.967281,3,0.159,0.022,0.095,0.000,0.000,0.000,0.064,8,56214
1788255285526289543,92.967310,2,0.235,0.023,0.113,0.001,0.000,0.000,0.151,43,56816
1788255285727724526,93.168746,3,0.000,0.000,0.000,0.000,0.000,0.000,0.034,9,56214
1788255285727751494,93.168772,2,0.000,0.000,0.000,0.001,0.000,0.000,0.027,12,56816
1788255285929701902,93.370723,3,0.134,0.019,0.091,0.000,0.000,0.000,0.076,8,56214
1788255285929729576,93.370750,2,0.114,0.009,0.045,0.000,0.000,0.000,0.086,17,56816
1788255286131135256,93.572156,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,56214
1788255286131159677,93.572181,2,0.000,0.000,0.000,0.000,0.000,0.000,0.011,100,56816
1788255286332985505,93.774007,3,0.000,0.000,0.000,0.004,0.000,0.000,0.032,17,56214
1788255286333011319,93.774032,2,0.075,0.067,0.000,0.000,0.000,0.000,0.052,25,56816
1788255286534488750,93.975510,3,0.179,0.025,0.121,0.004,0.000,0.000,0.132,17,56214
1788255286534515469,93.975536,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255286736291397,94.177313,3,0.000,0.000,0.000,0.004,0.000,0.000,0.032,12,56214
1788255286736317823,94.177339,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255286937865858,94.378887,3,0.108,0.015,0.072,0.004,0.000,0.000,0.099,22,56214
1788255286937890889,94.378912,2,0.000,0.000,0.000,0.001,0.000,0.000,0.012,3,56816
1788255287140058918,94.581080,3,0.000,0.000,0.000,0.004,0.000,0.000,0.032,0,56214
1788255287140103011,94.581124,2,0.000,0.000,0.000,0.000,0.000,0.000,0.023,26,56816
1788255287341711620,94.782733,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255287341749496,94.782770,2,0.000,0.000,0.000,0.000,0.000,0.000,0.040,100,56816
1788255287543659898,94.984681,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56214
1788255287543714676,94.984735,2,0.000,0.000,0.000,0.000,0.000,0.000,0.041,100,56816
1788255287745232430,95.186254,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,56214
1788255287745259049,95.186280,2,0.047,0.031,0.005,0.000,0.000,0.000,0.058,95,56816
1788255287947092721,95.388114,3,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0,56214
1788255287947117905,95.388139,2,0.000,0.000,0.000,0.000,0.000,0.000,0.025,77,56816
1788255288148732043,95.589753,3,0.174,0.024,0.117,0.000,0.000,0.000,0.064,22,56214
1788255288148761119,95.589782,2,0.104,0.018,0.070,0.002,0.000,0.000,0.067,61,56816
1788255288350700059,95.791722,3,0.000,0.000,0.000,0.000,0.000,0.000,0.006,85,56214
1788255288350732967,95.791754,2,0.000,0.000,0.000,0.000,0.000,0.000,0.012,3,56816
1788255288552241748,95.993263,3,0.069,0.062,0.000,0.000,0.000,0.000,0.041,85,56214
1788255288552271514,95.993292,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255288754194127,96.195215,3,0.000,0.000,0.000,0.000,0.000,0.000,0.019,100,56214
1788255288754221647,96.195243,2,0.102,0.017,0.065,0.000,0.000,0.000,0.027,5,56816
1788255288955741417,96.396763,3,0.000,0.000,0.000,0.000,0.000,0.000,0.009,100,56214
1788255288955764100,96.396785,2,0.000,0.000,0.000,0.000,0.000,0.000,0.017,60,56816
1788255289157746228,96.598768,3,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56256
1788255289157779322,96.598800,2,0.068,0.063,0.000,0.000,0.000,0.000,0.036,100,56816
1788255289359314479,96.800336,3,0.000,0.000,0.000,0.000,0.000,0.000,0.038,100,56256
1788255289359349308,96.800370,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56816
1788255289561371340,97.002393,3,0.011,0.010,0.000,0.000,0.000,0.000,0.016,100,56256
1788255289561408678,97.002429,2,0.000,0.000,0.000,0.000,0.000,0.000,0.021,100,56816
1788255289762852035,97.203873,3,0.000,0.000,0.000,0.000,0.000,0.000,0.006,51,56256
1788255289762878301,97.203899,2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,100,56816
1788255289964655685,97.405678,3,0.000,0.000,0.000,0.000,0.000,0.000,0.015,6,56256
1788255289964686816,97.405708,2,0.417,0.120,0.291,0.000,0.000,0.000,0.107,92,56816
1788255290166146303,97.607168,3,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0,56256
1788255290166180265,97.607201,2,0.000,0.000,0.000,0.000,0.000,0.000,0.107,100,56816
1788255290367950225,97.808972,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,56256
1788255290367978926,97.809000,2,0.075,0.067,0.000,0.000,0.000,0.000,0.029,28,56816
1788255290569502451,98.010524,3,0.000,0.000,0.000,0.000,0.000,0.000,0.015,12,56256
1788255290569531493,98.010552,2,0.000,0.000,0.000,0.000,0.000,0.000,0.064,18,56816
1788255290771352852,98.212374,3,0.127,0.022,0.086,0.000,0.000,0.000,0.032,7,56256
1788255290771380992,98.212402,2,0.135,0.016,0.074,0.001,0.000,0.000,0.154,25,56816
1788255290972917824,98.413939,3,0.126,0.022,0.085,0.003,0.000,0.000,0.046,12,56300
1788255290972946299,98.413967,2,0.129,0.015,0.042,0.001,0.000,0.000,0.066,8,56816
1788255291174832236,98.615854,3,0.127,0.022,0.085,0.003,0.000,0.000,0.056,18,56300
1788255291174862902,98.615884,2,0.111,0.019,0.075,0.001,0.000,0.000,0.051,12,56816
1788255291376312553,98.817334,3,0.102,0.018,0.068,0.000,0.000,0.000,0.051,6,56300
1788255291376336532,98.817357,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255291578170479,99.019192,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255291578199030,99.019220,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255291779618315,99.220640,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255291779644752,99.220666,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255291981526071,99.422548,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255291981560464,99.422581,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255292183377837,99.624400,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255292183413040,99.624434,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255292385257883,99.826279,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255292385293523,99.826314,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255292587148641,100.028170,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255292587178692,100.028199,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255292788983312,100.230005,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255292789010875,100.230032,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255292990808968,100.431830,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255292990833728,100.431855,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255293192636414,100.633658,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255293192666811,100.633687,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255293394480625,100.835503,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255293394510736,100.835531,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255293596292646,101.037314,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255293596323211,101.037344,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255293798035698,101.239057,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255293798059295,101.239080,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255294000839300,101.441861,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255294000868768,101.441890,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255294202409096,101.643430,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255294202440801,101.643462,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255294403914487,101.844937,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255294403952368,101.844973,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255294605463193,102.046485,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255294605493200,102.046514,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255294806972630,102.247994,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255294807000499,102.248021,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255295008443801,102.449466,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255295008470038,102.449491,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255295209977489,102.650999,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255295210004444,102.651026,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255295411527897,102.852549,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255295411555633,102.852576,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255295613064137,103.054086,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255295613099228,103.054120,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255295814580046,103.255601,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255295814608675,103.255630,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255296016078222,103.457100,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255296016108234,103.457129,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255296217665734,103.658688,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255296217698788,103.658720,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255296419264032,103.860286,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255296419300526,103.860321,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255296621159491,104.062181,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255296621188185,104.062209,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255296823067021,104.264089,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255296823099657,104.264121,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255297024924561,104.465946,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255297024953599,104.465975,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255297226814892,104.667836,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255297226845873,104.667867,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255297428588701,104.869611,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255297428616326,104.869637,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255297630535021,105.071557,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255297630574707,105.071596,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255297832244385,105.273266,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255297832273518,105.273294,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255298033971064,105.474993,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255298034004425,105.475025,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255298235554441,105.676576,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255298235582780,105.676604,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255298437385651,105.878407,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255298437407155,105.878428,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255298638935491,106.079957,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255298638967803,106.079989,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255298840565480,106.281587,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255298840596809,106.281618,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255299042026821,106.483048,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255299042064120,106.483085,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255299243458024,106.684479,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255299243488514,106.684510,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255299444923327,106.885945,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255299444958378,106.885979,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255299646476942,107.087498,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255299646515832,107.087537,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255299847943797,107.288966,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255299847980143,107.289001,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255300049423206,107.490445,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255300049452611,107.490474,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255300250941737,107.691963,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255300250971503,107.691992,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255300452420165,107.893442,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255300452450055,107.893471,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255300653907702,108.094929,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255300653931533,108.094953,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255300855369890,108.296391,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255300855395011,108.296416,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255301056800624,108.497822,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255301056823999,108.497845,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255301258237012,108.699258,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255301258260078,108.699281,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255301459678277,108.900700,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255301459707578,108.900728,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255301661170376,109.102192,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255301661200024,109.102221,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255301862637822,109.303659,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255301862666882,109.303688,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255302064088735,109.505110,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255302064115331,109.505136,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255302265546968,109.706568,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255302265574363,109.706595,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255302466970453,109.907992,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255302467004174,109.908025,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255302681481238,110.122503,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255302681507184,110.122528,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255302879019310,110.320041,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255302879046606,110.320068,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255303080786922,110.521808,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255303080807070,110.521828,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255303282265719,110.723287,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255303282289839,110.723311,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255303484011160,110.925033,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255303484036887,110.925058,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255303685792034,111.126813,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255303685816069,111.126837,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255303887631789,111.328654,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255303887662778,111.328684,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255304089450043,111.530472,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255304089476268,111.530497,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255304291218363,111.732240,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255304291244603,111.732265,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255304493016930,111.934039,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255304493042570,111.934063,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255304694866425,112.135888,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255304694895358,112.135916,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255304896676727,112.337698,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255304896700570,112.337722,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255305098489368,112.539511,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255305098515302,112.539536,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255305300271713,112.741293,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255305300304915,112.741326,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255305502107503,112.943129,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255305502138150,112.943159,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255305703946231,113.144968,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255305703982357,113.145003,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255305905813168,113.346835,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255305905843974,113.346865,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255306107667327,113.548689,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255306107702477,113.548723,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255306309508295,113.750530,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255306309544446,113.750566,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255306511333113,113.952355,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255306511363077,113.952384,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255306713203149,114.154224,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255306713235546,114.154256,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255306915074593,114.356096,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255306915116342,114.356137,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255307116906974,114.557929,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255307116939675,114.557961,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255307318749321,114.759771,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255307318782902,114.759804,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255307520550972,114.961572,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255307520584207,114.961605,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255307722386347,115.163408,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255307722418375,115.163439,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255307924270217,115.365292,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255307924302806,115.365324,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255308126129455,115.567151,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255308126161858,115.567183,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255308327952450,115.768974,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255308327982793,115.769004,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255308529780487,115.970802,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255308529809196,115.970830,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255308731597603,116.172619,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255308731626722,116.172648,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255308933493583,116.374515,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255308933524799,116.374546,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255309135327451,116.576349,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255309135364104,116.576385,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
1788255309337157421,116.778179,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56300
1788255309337194365,116.778215,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,56816
