wall_time_ns,elapsed_s,gpu_index,physical_gpu_index,gpu_uuid,gpu_name,utilization_gpu_pct,utilization_mem_pct,memory_used_mb,memory_free_mb,memory_total_mb,memory_used_pct,power_w
1788255294266210854,98.720711,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255294480049956,98.934551,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.47
1788255294480049956,98.934551,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255294707760493,99.162261,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255294707760493,99.162261,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255294933855842,99.388356,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255294933855842,99.388356,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255295160564670,99.615065,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255295160564670,99.615065,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255295389874375,99.844375,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255295389874375,99.844375,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255295614916296,100.069417,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255295614916296,100.069417,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255295841787505,100.296288,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.47
1788255295841787505,100.296288,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255296070150200,100.524651,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.47
1788255296070150200,100.524651,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255296296832589,100.751333,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255296296832589,100.751333,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255296523882411,100.978383,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255296523882411,100.978383,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255296750391530,101.204892,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255296750391530,101.204892,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255296977512805,101.432014,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255296977512805,101.432014,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255297204177421,101.658678,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255297204177421,101.658678,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255297431146066,101.885647,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255297431146066,101.885647,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255297658894854,102.113396,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255297658894854,102.113396,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255297884740144,102.339241,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255297884740144,102.339241,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255298116256169,102.570756,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255298116256169,102.570756,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255298345374350,102.799875,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255298345374350,102.799875,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255298571792228,103.026293,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255298571792228,103.026293,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255298787413329,103.241914,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.38
1788255298787413329,103.241914,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255299014248828,103.468750,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255299014248828,103.468750,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255299421016717,103.875518,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255299421016717,103.875518,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255299756038059,104.210539,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255299756038059,104.210539,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255300105101023,104.559602,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255300105101023,104.559602,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255300333310509,104.787811,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255300333310509,104.787811,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255300559730621,105.014231,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255300559730621,105.014231,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255300786907601,105.241408,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255300786907601,105.241408,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255301014352402,105.468853,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255301014352402,105.468853,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255301240620225,105.695121,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255301240620225,105.695121,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255301466744115,105.921245,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255301466744115,105.921245,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255301693838211,106.148339,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255301693838211,106.148339,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255301929070594,106.383571,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255301929070594,106.383571,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255302155733620,106.610234,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255302155733620,106.610234,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255302383702227,106.838203,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255302383702227,106.838203,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255302610797268,107.065298,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255302610797268,107.065298,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255302830083088,107.284584,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255302830083088,107.284584,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255303045458740,107.499959,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255303045458740,107.499959,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255303271992338,107.726493,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255303271992338,107.726493,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255303494402902,107.948903,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255303494402902,107.948903,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255303719895552,108.174396,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255303719895552,108.174396,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255303945908981,108.400409,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255303945908981,108.400409,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255304172231449,108.626732,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255304172231449,108.626732,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255304400407211,108.854908,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255304400407211,108.854908,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255304627270913,109.081772,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255304627270913,109.081772,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255304851427147,109.305928,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255304851427147,109.305928,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255305079506257,109.534007,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255305079506257,109.534007,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255305308252958,109.762753,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255305308252958,109.762753,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255305534744470,109.989246,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255305534744470,109.989246,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255305763158444,110.217659,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255305763158444,110.217659,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255305982489641,110.436991,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255305982489641,110.436991,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255306208622042,110.663123,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255306208622042,110.663123,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255306435022573,110.889523,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255306435022573,110.889523,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255306663135052,111.117635,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255306663135052,111.117635,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255306892337669,111.346838,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255306892337669,111.346838,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255307119697380,111.574198,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255307119697380,111.574198,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255307349052885,111.803553,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255307349052885,111.803553,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255307575074055,112.029575,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255307575074055,112.029575,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255307801300935,112.255801,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255307801300935,112.255801,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255308028331048,112.482831,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255308028331048,112.482831,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255308255936897,112.710438,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255308255936897,112.710438,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255308482768322,112.937269,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255308482768322,112.937269,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.62
1788255308709140296,113.163641,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255308709140296,113.163641,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255308938145158,113.392646,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255308938145158,113.392646,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255309171689816,113.626190,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255309171689816,113.626190,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255309400003642,113.854504,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255309400003642,113.854504,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255309734115451,114.188616,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255309734115451,114.188616,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255309972094704,114.426595,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.20
1788255309972094704,114.426595,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255310206723444,114.661224,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255310206723444,114.661224,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255310426922287,114.881423,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255310426922287,114.881423,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255310747881020,115.202381,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255310747881020,115.202381,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255311179773551,115.634274,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255311179773551,115.634274,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255311420991801,115.875493,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255311420991801,115.875493,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255311648735882,116.103237,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255311648735882,116.103237,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255311876183957,116.330685,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255311876183957,116.330685,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255312103001536,116.557502,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
1788255312103001536,116.557502,1,3,GPU-3bffd5d2-3e59-3525-6211-22749909c412,NVIDIA A800-SXM4-80GB,0,0,56999.00,24921.00,81920.00,69.5789,84.30
1788255312331669656,116.786170,0,2,GPU-cc78c145-d270-f184-90af-1b97451aa32b,NVIDIA A800-SXM4-80GB,0,0,57514.38,24405.62,81920.00,70.2080,83.11
